target,lat_deg,lon_deg,on_land,priority,captured_step,captured_by,window_open,window_close
7436,-7.2034,55.6768,0,3.84615e-05,109,3,0,180
7437,-20.3081,106.151,0,3.84615e-05,44,111,0,180
7438,-25.5573,14.6508,0,3.84615e-05,92,171,0,180
7439,-14.86,96.2166,0,3.84615e-05,100,24,0,180
7440,79.5497,-171.414,0,3.84615e-05,1,174,0,180
7441,18.7914,164.633,0,3.84615e-05,1,155,0,180
7442,-13.5091,83.9146,0,3.84615e-05,12,3,0,180
7443,33.2628,-32.3858,0,3.84615e-05,98,67,0,180
7444,-33.0118,-168.079,0,3.84615e-05,86,158,0,180
7445,-6.19739,-113.042,0,3.84615e-05,2,199,0,180
7446,20.49,-126.533,0,3.84615e-05,23,80,0,180
7447,9.54649,-150.681,0,3.84615e-05,1,176,0,180
7448,32.6824,-70.0627,0,3.84615e-05,1,90,0,180
7449,25.488,151.373,0,3.84615e-05,34,147,0,180
7450,-59.3563,-164.925,0,3.84615e-05,57,172,0,180
7451,-48.9836,51.4326,0,3.84615e-05,3,44,0,180
7452,-1.22648,163.304,0,3.84615e-05,1,47,0,180
7453,-3.8429,110.513,0,3.84615e-05,2,115,0,180
7454,-17.3129,10.9624,0,3.84615e-05,87,60,0,180
7455,-24.7546,58.055,0,3.84615e-05,23,191,0,180
7456,6.36451,-12.5848,0,3.84615e-05,150,167,0,180
7457,-51.6747,-134.962,0,3.84615e-05,166,135,0,180
7458,-20.7708,-71.8636,0,3.84615e-05,85,17,0,180
7459,20.892,58.8557,0,3.84615e-05,156,9,0,180
7460,-70.956,27.8747,0,3.84615e-05,72,5,0,180
7461,59.3628,-4.10808,0,3.84615e-05,22,75,0,180
7462,53.685,164.961,0,3.84615e-05,139,180,0,180
7463,36.5218,-62.7235,0,3.84615e-05,12,99,0,180
7464,-61.6748,-56.409,0,3.84615e-05,5,188,0,180
7465,39.0882,177.07,0,3.84615e-05,122,46,0,180
7466,-29.4787,-112.406,0,3.84615e-05,12,186,0,180
7467,34.5715,-30.3427,0,3.84615e-05,89,68,0,180
7468,4.29037,-142.718,0,3.84615e-05,2,176,0,180
7469,-24.6594,-75.9967,0,3.84615e-05,125,13,0,180
7470,-25.7902,-173.055,0,3.84615e-05,54,151,0,180
7471,71.4516,-148.562,0,3.84615e-05,13,6,0,180
7472,48.4199,-15.5526,0,3.84615e-05,2,91,0,180
7473,82.3997,-13.5745,0,3.84615e-05,95,39,0,180
7474,-4.8886,-132.056,0,3.84615e-05,13,185,0,180
7475,19.7148,-157.427,0,3.84615e-05,84,76,0,180
7476,17.0431,-29.4147,0,3.84615e-05,33,51,0,180
7477,-45.4803,-15.8569,0,3.84615e-05,130,186,0,180
7478,-55.2664,7.29349,0,3.84615e-05,4,189,0,180
7479,-54.2019,23.4976,0,3.84615e-05,43,198,0,180
7480,73.5954,-142.189,0,3.84615e-05,12,173,0,180
7481,5.53823,119.821,0,3.84615e-05,72,39,0,180
7482,-47.5495,153.449,0,3.84615e-05,1,96,0,180
7483,10.0745,81.5038,0,3.84615e-05,118,18,0,180
7484,19.887,-139.681,0,3.84615e-05,17,73,0,180
7485,26.9108,-37.1223,0,3.84615e-05,67,140,0,180
7486,-53.9349,-48.5239,0,3.84615e-05,37,39,0,180
7487,-50.4552,-103.239,0,3.84615e-05,42,138,0,180
7488,-55.4178,-58.8349,0,3.84615e-05,56,37,0,180
7489,13.2794,-128.497,0,3.84615e-05,12,81,0,180
7490,54.1819,165.711,0,3.84615e-05,119,182,0,180
7491,-35.6682,63.1946,0,3.84615e-05,34,0,0,180
7492,35.177,16.6673,0,3.84615e-05,172,166,0,180
7493,36.3372,-29.8427,0,3.84615e-05,32,144,0,180
7494,11.8422,-106.206,0,3.84615e-05,44,104,0,180
7495,-26.4897,-25.5611,0,3.84615e-05,32,168,0,180
7496,45.5644,-171.99,0,3.84615e-05,94,13,0,180
7497,-59.3527,-76.2701,0,3.84615e-05,12,187,0,180
7498,-51.8607,72.7871,0,3.84615e-05,26,42,0,180
7499,19.5292,70.843,0,3.84615e-05,88,115,0,180
7500,-17.2457,-113.159,0,3.84615e-05,45,195,0,180
7501,62.6076,-53.9885,0,3.84615e-05,2,123,0,180
7502,17.4565,-101.414,0,3.84615e-05,147,115,0,180
7503,-9.72905,108.891,0,3.84615e-05,22,113,0,180
7504,-33.5642,-4.73232,0,3.84615e-05,90,44,0,180
7505,-2.83032,-155.343,0,3.84615e-05,23,174,0,180
7506,-7.08055,-103.892,0,3.84615e-05,58,102,0,180
7507,-1.84028,170.108,0,3.84615e-05,46,151,0,180
7508,-52.0962,-179.069,0,3.84615e-05,2,117,0,180
7509,-4.51007,172.677,0,3.84615e-05,121,165,0,180
7510,-2.77838,87.8091,0,3.84615e-05,77,12,0,180
7511,18.8042,-83.1619,0,3.84615e-05,175,43,0,180
7512,-28.7584,56.5318,0,3.84615e-05,32,190,0,180
7513,11.3253,137.001,0,3.84615e-05,177,52,0,180
7514,9.75321,103.733,0,3.84615e-05,52,15,0,180
7515,16.2327,-53.62,0,3.84615e-05,56,35,0,180
7516,-52.2044,75.7294,0,3.84615e-05,24,68,0,180
7517,-9.7621,-83.8927,0,3.84615e-05,16,118,0,180
7518,-8.35506,-123.931,0,3.84615e-05,2,98,0,180
7519,-24.312,-12.092,0,3.84615e-05,5,161,0,180
7520,76.574,100.595,0,3.84615e-05,42,120,0,180
7521,9.35896,163.847,0,3.84615e-05,4,47,0,180
7522,14.6595,-51.7513,0,3.84615e-05,47,36,0,180
7523,-78.6805,-36.7862,0,3.84615e-05,58,6,0,180
7524,-35.8085,-98.5412,0,3.84615e-05,22,198,0,180
7525,17.9232,94.3239,0,3.84615e-05,179,38,0,180
7526,83.4681,-59.0913,0,3.84615e-05,93,101,0,180
7527,4.79122,-133.558,0,3.84615e-05,93,99,0,180
7528,-34.3715,102.178,0,3.84615e-05,47,29,0,180
7529,1.41742,65.2358,0,3.84615e-05,103,4,0,180
7530,-31.929,-162.477,0,3.84615e-05,2,73,0,180
7531,-34.2849,54.6864,0,3.84615e-05,35,15,0,180
7532,-8.61707,-117.096,0,3.84615e-05,22,197,0,180
7533,-28.2408,-115.487,0,3.84615e-05,56,113,0,180
7534,-0.0111084,117.388,0,3.84615e-05,154,41,0,180
7535,2.87148,-175.323,0,3.84615e-05,12,166,0,180
7536,-17.2445,-105.427,0,3.84615e-05,37,104,0,180
7537,-23.6944,-125.821,0,3.84615e-05,111,106,0,180
7538,33.6406,-140.998,0,3.84615e-05,35,61,0,180
7539,-1.39468,104.243,0,3.84615e-05,166,132,0,180
7540,-64.9268,119.883,0,3.84615e-05,79,81,0,180
7541,22.2927,152.624,0,3.84615e-05,62,160,0,180
7542,-4.51045,111.871,0,3.84615e-05,135,32,0,180
7543,-8.36996,-127.277,0,3.84615e-05,24,184,0,180
7544,-14.3066,-36.1536,0,3.84615e-05,47,141,0,180
7545,29.2737,123.296,0,3.84615e-05,72,157,0,180
7546,-74.1051,-154.167,0,3.84615e-05,3,178,0,180
7547,-21.1908,-90.0465,0,3.84615e-05,3,119,0,180
7548,10.4937,-147.82,0,3.84615e-05,4,74,0,180
7549,7.30426,-85.2508,0,3.84615e-05,78,112,0,180
7550,-56.4719,49.0522,0,3.84615e-05,56,75,0,180
7551,56.1312,-155.995,0,3.84615e-05,161,79,0,180
7552,24.4344,-133.008,0,3.84615e-05,63,86,0,180
7553,20.0502,-139.407,0,3.84615e-05,17,73,0,180
7554,-74.0179,-151.248,0,3.84615e-05,4,178,0,180
7555,77.16,-148.516,0,3.84615e-05,4,27,0,180
7556,-50.0712,166.9,0,3.84615e-05,13,95,0,180
7557,14.3467,146.074,0,3.84615e-05,122,164,0,180
7558,10.4467,-36.6374,0,3.84615e-05,53,141,0,180
7559,-6.0844,69.6605,0,3.84615e-05,52,9,0,180
7560,-20.7123,-15.5345,0,3.84615e-05,64,165,0,180
7561,-5.97633,-91.401,0,3.84615e-05,2,108,0,180
7562,-37.0936,2.47467,0,3.84615e-05,52,48,0,180
7563,36.4428,174.17,0,3.84615e-05,175,177,0,180
7564,16.4257,-134.085,0,3.84615e-05,135,95,0,180
7565,-63.7002,-161.106,0,3.84615e-05,48,173,0,180
7566,-56.6252,-26.0571,0,3.84615e-05,78,181,0,180
7567,-5.047,124.13,0,3.84615e-05,158,145,0,180
7568,11.7023,56.538,0,3.84615e-05,53,199,0,180
7569,26.6385,-153.859,0,3.84615e-05,2,51,0,180
7570,-48.6266,-81.291,0,3.84615e-05,34,155,0,180
7571,32.1277,123.287,0,3.84615e-05,-1,-1,0,180
7572,5.644,-40.9138,0,3.84615e-05,2,31,0,180
7573,46.2824,165.238,0,3.84615e-05,1,12,0,180
7574,47.4777,-127.791,0,3.84615e-05,23,47,0,180
7575,29.8724,-83.9876,0,3.84615e-05,-1,-1,0,180
7576,70.0933,-131.778,0,3.84615e-05,-1,-1,0,180
7577,40.7354,143.772,0,3.84615e-05,75,14,0,180
7578,-21.6182,165.071,0,3.84615e-05,44,68,0,180
7579,-56.2277,-156.445,0,3.84615e-05,23,139,0,180
7580,-39.824,-172.89,0,3.84615e-05,52,85,0,180
7581,26.15,-178.055,0,3.84615e-05,1,48,0,180
7582,-31.4243,78.7413,0,3.84615e-05,142,29,0,180
7583,-18.8942,43.0797,0,3.84615e-05,164,7,0,180
7584,-16.6021,-103.694,0,3.84615e-05,27,105,0,180
7585,-13.6435,119.461,0,3.84615e-05,131,43,0,180
7586,-39.293,35.4235,0,3.84615e-05,2,170,0,180
7587,-22.0401,0.515656,0,3.84615e-05,86,57,0,180
7588,-14.9127,-9.70171,0,3.84615e-05,26,40,0,180
7589,9.79395,-81.1758,0,3.84615e-05,92,20,0,180
7590,-8.18829,-80.5051,0,3.84615e-05,108,120,0,180
7591,-30.5531,-97.3498,0,3.84615e-05,1,190,0,180
7592,-59.0763,-109.422,0,3.84615e-05,73,109,0,180
7593,-56.172,88.556,0,3.84615e-05,7,60,0,180
7594,-1.89011,-132.224,0,3.84615e-05,62,92,0,180
7595,1.83259,60.0891,0,3.84615e-05,93,5,0,180
7596,63.123,-88.2074,0,3.84615e-05,156,127,0,180
7597,-38.8408,-32.3857,0,3.84615e-05,38,167,0,180
7598,-48.7489,113.063,0,3.84615e-05,61,52,0,180
7599,-18.8409,-123.68,0,3.84615e-05,64,193,0,180
7600,8.64664,53.9471,0,3.84615e-05,12,92,0,180
7601,-41.8654,-29.7176,0,3.84615e-05,1,145,0,180
7602,-37.5417,-7.62936,0,3.84615e-05,100,43,0,180
7603,-10.3437,-118.592,0,3.84615e-05,32,196,0,180
7604,-19.1429,39.3817,0,3.84615e-05,154,8,0,180
7605,-20.1917,158.253,0,3.84615e-05,168,159,0,180
7606,-15.1502,-115.642,0,3.84615e-05,75,100,0,180
7607,0.0102539,-103.106,0,3.84615e-05,25,7,0,180
7608,-6.84173,94.2172,0,3.84615e-05,102,24,0,180
7609,-30.8403,-144.171,0,3.84615e-05,1,157,0,180
7610,12.4457,95.105,0,3.84615e-05,71,13,0,180
7611,-23.6126,-12.173,0,3.84615e-05,95,56,0,180
7612,-37.9333,-154.239,0,3.84615e-05,13,176,0,180
7613,-7.96111,105.979,0,3.84615e-05,54,29,0,180
7614,-48.647,126.012,0,3.84615e-05,45,91,0,180
7615,-70.6064,-45.4725,0,3.84615e-05,23,199,0,180
7616,-35.0344,74.5087,0,3.84615e-05,15,2,0,180
7617,-17.2204,-28.114,0,3.84615e-05,73,45,0,180
7618,-31.4054,-49.5388,0,3.84615e-05,32,156,0,180
7619,-50.6312,74.4976,0,3.84615e-05,1,3,0,180
7620,-23.6777,-153.645,0,3.84615e-05,42,164,0,180
7621,-23.2747,-132.918,0,3.84615e-05,123,197,0,180
7622,19.0021,-158.027,0,3.84615e-05,83,76,0,180
7623,63.04,-3.11293,0,3.84615e-05,2,77,0,180
7624,-64.9286,-165.751,0,3.84615e-05,97,178,0,180
7625,11.1492,137.691,0,3.84615e-05,-1,-1,0,180
7626,-41.7466,125.887,0,3.84615e-05,35,92,0,180
7627,42.1166,179.591,0,3.84615e-05,132,45,0,180
7628,-53.6682,11.26,0,3.84615e-05,24,187,0,180
7629,-35.8759,-100.938,0,3.84615e-05,73,3,0,180
7630,-31.8591,17.6151,0,3.84615e-05,52,175,0,180
7631,28.1318,165.818,0,3.84615e-05,23,164,0,180
7632,36.0066,0.587799,0,3.84615e-05,174,154,0,180
7633,-9.16839,121.945,0,3.84615e-05,132,43,0,180
7634,-12.2894,-131.96,0,3.84615e-05,92,190,0,180
7635,-2.85326,-88.0744,0,3.84615e-05,36,116,0,180
7636,9.34837,70.5113,0,3.84615e-05,23,192,0,180
7637,16.2112,133.354,0,3.84615e-05,169,40,0,180
7638,20.1215,119.702,0,3.84615e-05,172,157,0,180
7639,10.7872,52.1884,0,3.84615e-05,72,197,0,180
7640,-55.7701,-143.652,0,3.84615e-05,55,136,0,180
7641,-60.9834,79.1523,0,3.84615e-05,38,101,0,180
7642,-27.1483,-43.0754,0,3.84615e-05,1,32,0,180
7643,-49.6781,29.1331,0,3.84615e-05,38,14,0,180
7644,25.5568,170.118,0,3.84615e-05,58,42,0,180
7645,5.83742,-158.615,0,3.84615e-05,70,77,0,180
7646,48.6483,-175.903,0,3.84615e-05,83,186,0,180
7647,31.3883,-132.987,0,3.84615e-05,74,85,0,180
7648,15.1769,97.5743,0,3.84615e-05,126,22,0,180
7649,-49.0685,-35.3746,0,3.84615e-05,77,19,0,180
7650,36.3103,-44.7993,0,3.84615e-05,2,111,0,180
7651,12.1057,84.7142,0,3.84615e-05,109,19,0,180
7652,9.522,-156.595,0,3.84615e-05,62,78,0,180
7653,3.57534,153.393,0,3.84615e-05,72,158,0,180
7654,-22.8093,-107.493,0,3.84615e-05,39,115,0,180
7655,68.6312,44.5369,0,3.84615e-05,176,103,0,180
7656,14.69,50.6066,0,3.84615e-05,82,196,0,180
7657,4.54662,-178.775,0,3.84615e-05,12,59,0,180
7658,30.9749,-22.2523,0,3.84615e-05,1,147,0,180
7659,-74.8816,-172.43,0,3.84615e-05,23,141,0,180
7660,-27.7597,-88.1683,0,3.84615e-05,13,9,0,180
7661,-23.1517,106.093,0,3.84615e-05,84,117,0,180
7662,-41.9841,-86.3149,0,3.84615e-05,24,156,0,180
7663,-45.2466,34.6944,0,3.84615e-05,55,197,0,180
7664,12.1636,-105.557,0,3.84615e-05,72,17,0,180
7665,-1.01466,96.5084,0,3.84615e-05,113,23,0,180
7666,-12.4727,68.573,0,3.84615e-05,73,106,0,180
7667,13.9657,-18.905,0,3.84615e-05,105,67,0,180
7668,75.8585,84.5657,0,3.84615e-05,2,101,0,180
7669,46.3978,-150.869,0,3.84615e-05,55,56,0,180
7670,44.9506,-6.27441,0,3.84615e-05,64,95,0,180
7671,-34.5202,-179.512,0,3.84615e-05,86,98,0,180
7672,30.8837,132.233,0,3.84615e-05,13,153,0,180
7673,3.10192,59.9592,0,3.84615e-05,126,100,0,180
7674,-10.2252,52.5861,0,3.84615e-05,1,87,0,180
7675,-25.3652,-0.890854,0,3.84615e-05,97,56,0,180
7676,49.7091,-46.7663,0,3.84615e-05,93,112,0,180
7677,-43.0942,116.788,0,3.84615e-05,2,58,0,180
7678,45.7157,-5.22218,0,3.84615e-05,74,70,0,180
7679,-7.87173,-179.344,0,3.84615e-05,104,167,0,180
7680,-37.804,114.726,0,3.84615e-05,22,93,0,180
7681,-28.8151,49.7762,0,3.84615e-05,85,10,0,180
7682,10.9722,-110.645,0,3.84615e-05,63,102,0,180
7683,-15.2531,-88.4734,0,3.84615e-05,1,0,0,180
7684,34.1904,-139.215,0,3.84615e-05,92,14,0,180
7685,-36.3969,-45.1655,0,3.84615e-05,12,158,0,180
7686,9.50148,68.1775,0,3.84615e-05,13,193,0,180
7687,-10.4819,45.9138,0,3.84615e-05,-1,-1,0,180
7688,-13.8253,-150.748,0,3.84615e-05,42,87,0,180
7689,-12.6857,-94.3501,0,3.84615e-05,23,117,0,180
7690,-60.0829,140.849,0,3.84615e-05,2,128,0,180
7691,-49.3613,-96.3052,0,3.84615e-05,12,157,0,180
7692,26.3271,148.364,0,3.84615e-05,44,146,0,180
7693,-69.8543,-99.0635,0,3.84615e-05,23,104,0,180
7694,-36.1341,5.38303,0,3.84615e-05,90,57,0,180
7695,-28.8868,-93.2009,0,3.84615e-05,23,8,0,180
7696,-64.7006,110.48,0,3.84615e-05,39,85,0,180
7697,-17.526,97.6307,0,3.84615e-05,72,118,0,180
7698,21.5823,38.8718,0,3.84615e-05,-1,-1,0,180
7699,35.3747,20.5184,0,3.84615e-05,162,167,0,180
7700,33.1936,152.65,0,3.84615e-05,1,166,0,180
7701,-60.3316,51.1004,0,3.84615e-05,116,79,0,180
7702,-47.8364,149.783,0,3.84615e-05,1,35,0,180
7703,1.96849,119.396,0,3.84615e-05,-1,-1,0,180
7704,48.0244,158.981,0,3.84615e-05,-1,-1,0,180
7705,-41.5524,-21.0193,0,3.84615e-05,169,182,0,180
7706,38.316,-66.3542,0,3.84615e-05,32,97,0,180
7707,-12.2785,-161.977,0,3.84615e-05,99,81,0,180
7708,-23.4838,-25.4099,0,3.84615e-05,52,166,0,180
7709,-30.6402,110.019,0,3.84615e-05,66,49,0,180
7710,1.00158,2.2076,0,3.84615e-05,42,168,0,180
7711,9.63457,-129.334,0,3.84615e-05,94,99,0,180
7712,-67.0637,-42.0202,0,3.84615e-05,13,143,0,180
7713,8.15126,149.681,0,3.84615e-05,164,160,0,180
7714,-6.49752,87.3421,0,3.84615e-05,36,16,0,180
7715,-5.61722,52.9095,0,3.84615e-05,94,94,0,180
7716,47.8521,-126.551,0,3.84615e-05,44,71,0,180
7717,-38.1628,30.3542,0,3.84615e-05,76,195,0,180
7718,29.1652,-26.6376,0,3.84615e-05,49,142,0,180
7719,-7.17817,167.072,0,3.84615e-05,57,150,0,180
7720,51.6383,-159.58,0,3.84615e-05,36,19,0,180
7721,-4.55537,61.7318,0,3.84615e-05,141,15,0,180
7722,4.40603,145.119,0,3.84615e-05,79,49,0,180
7723,26.8205,-123.582,0,3.84615e-05,22,196,0,180
7724,-65.675,56.3365,0,3.84615e-05,87,72,0,180
7725,-22.1119,77.4732,0,3.84615e-05,12,18,0,180
7726,-51.5535,137.094,0,3.84615e-05,113,115,0,180
7727,12.6396,58.1228,0,3.84615e-05,43,190,0,180
7728,-3.69475,55.0481,0,3.84615e-05,54,98,0,180
7729,35.114,20.9798,0,3.84615e-05,162,167,0,180
7730,-11.7878,54.5571,0,3.84615e-05,2,87,0,180
7731,3.44469,51.2071,0,3.84615e-05,42,99,0,180
7732,18.8538,111.777,0,3.84615e-05,103,36,0,180
7733,-8.74885,-10.6801,0,3.84615e-05,4,42,0,180
7734,39.916,-44.6524,0,3.84615e-05,22,38,0,180
7735,-25.451,160.805,0,3.84615e-05,3,59,0,180
7736,2.00101,170.696,0,3.84615e-05,99,167,0,180
7737,-47.5881,-152.074,0,3.84615e-05,3,131,0,180
7738,-36.4409,-28.3696,0,3.84615e-05,2,145,0,180
7739,-55.2604,112.407,0,3.84615e-05,50,66,0,180
7740,-6.37997,-164.683,0,3.84615e-05,3,63,0,180
7741,-32.0718,6.30231,0,3.84615e-05,97,180,0,180
7742,-8.75764,61.0304,0,3.84615e-05,86,95,0,180
7743,59.0998,169.241,0,3.84615e-05,-1,-1,0,180
7744,-56.7962,-144.158,0,3.84615e-05,45,137,0,180
7745,-44.2085,-93.2888,0,3.84615e-05,2,158,0,180
7746,27.3415,130.154,0,3.84615e-05,53,159,0,180
7747,-55.4876,88.3644,0,3.84615e-05,26,55,0,180
7748,13.2107,56.2981,0,3.84615e-05,2,93,0,180
7749,-15.5893,173.369,0,3.84615e-05,27,60,0,180
7750,15.8657,152.631,0,3.84615e-05,63,41,0,180
7751,-18.6943,-159.549,0,3.84615e-05,39,164,0,180
7752,-55.0232,167.592,0,3.84615e-05,32,79,0,180
7753,-37.587,20.8007,0,3.84615e-05,73,59,0,180
7754,35.8655,15.3085,0,3.84615e-05,128,159,0,180
7755,-1.72189,150.604,0,3.84615e-05,22,149,0,180
7756,-30.9339,-145.002,0,3.84615e-05,20,155,0,180
7757,-24.5589,-150.795,0,3.84615e-05,22,166,0,180
7758,-37.4512,151.789,0,3.84615e-05,32,149,0,180
7759,-44.1915,179.812,0,3.84615e-05,65,76,0,180
7760,-1.9544,-170.593,0,3.84615e-05,44,163,0,180
7761,19.4657,-160.88,0,3.84615e-05,73,77,0,180
7762,81.4709,18.2274,0,3.84615e-05,178,175,0,180
7763,-23.9387,60.8691,0,3.84615e-05,66,7,0,180
7764,17.615,112.072,0,3.84615e-05,73,131,0,180
7765,-24.0273,42.2889,0,3.84615e-05,143,9,0,180
7766,-37.6535,31.6689,0,3.84615e-05,100,18,0,180
7767,-29.8314,-47.5673,0,3.84615e-05,32,13,0,180
7768,-12.9453,119.725,0,3.84615e-05,-1,-1,0,180
7769,34.7478,-149.197,0,3.84615e-05,3,175,0,180
7770,-57.4519,156.995,0,3.84615e-05,35,86,0,180
7771,-13.4945,-34.6073,0,3.84615e-05,133,168,0,180
7772,-27.3532,-164.801,0,3.84615e-05,42,79,0,180
7773,5.46541,-119.208,0,3.84615e-05,76,91,0,180
7774,20.2051,-170.91,0,3.84615e-05,112,73,0,180
7775,34.6859,-38.7562,0,3.84615e-05,3,111,0,180
7776,-54.8824,-72.9075,0,3.84615e-05,22,9,0,180
7777,14.7606,-152.59,0,3.84615e-05,53,79,0,180
7778,-35.5878,-99.6736,0,3.84615e-05,2,190,0,180
7779,-0.61245,-18.2791,0,3.84615e-05,1,42,0,180
7780,38.6604,24.4167,0,3.84615e-05,-1,-1,0,180
7781,21.5646,-18.9489,0,3.84615e-05,3,54,0,180
7782,-62.6512,143.372,0,3.84615e-05,23,87,0,180
7783,14.2662,-166.201,0,3.84615e-05,37,60,0,180
7784,81.837,170.187,0,3.84615e-05,3,27,0,180
7785,21.5352,172.057,0,3.84615e-05,85,52,0,180
7786,-65.1829,109.694,0,3.84615e-05,49,84,0,180
7787,31.6796,-31.9925,0,3.84615e-05,108,66,0,180
7788,-47.2264,93.4769,0,3.84615e-05,37,54,0,180
7789,-26.4424,108.342,0,3.84615e-05,96,46,0,180
7790,6.86644,-130.763,0,3.84615e-05,84,90,0,180
7791,-26.0755,168.511,0,3.84615e-05,14,61,0,180
7792,-19.6458,-121.976,0,3.84615e-05,106,118,0,180
7793,-19.8886,-175.982,0,3.84615e-05,32,153,0,180
7794,-42.458,-143.846,0,3.84615e-05,42,153,0,180
7795,25.1565,-170.191,0,3.84615e-05,123,72,0,180
7796,-52.731,87.9543,0,3.84615e-05,27,102,0,180
7797,-76.224,-77.401,0,3.84615e-05,116,142,0,180
7798,-8.06477,-84.4154,0,3.84615e-05,99,121,0,180
7799,-11.2513,-179.674,0,3.84615e-05,123,71,0,180
7800,-0.911797,-90.2188,0,3.84615e-05,3,108,0,180
7801,0.859879,-104.898,0,3.84615e-05,105,14,0,180
7802,-57.9074,96.4867,0,3.84615e-05,22,21,0,180
7803,79.6339,128.516,0,3.84615e-05,68,142,0,180
7804,-4.87274,-121.657,0,3.84615e-05,44,94,0,180
7805,8.49133,-105.426,0,3.84615e-05,32,6,0,180
7806,35.3691,14.9158,0,3.84615e-05,128,159,0,180
7807,-4.45696,-16.4552,0,3.84615e-05,12,41,0,180
7808,-49.5373,-139.404,0,3.84615e-05,126,139,0,180
7809,-0.172226,-9.44031,0,3.84615e-05,80,164,0,180
7810,9.23055,149.927,0,3.84615e-05,52,42,0,180
7811,44.3943,145.481,0,3.84615e-05,116,10,0,180
7812,-16.4402,76.0474,0,3.84615e-05,42,15,0,180
7813,25.5102,53.1989,0,3.84615e-05,-1,-1,0,180
7814,43.7895,14.0825,0,3.84615e-05,52,80,0,180
7815,-24.4043,75.4814,0,3.84615e-05,52,99,0,180
7816,-9.55602,58.4727,0,3.84615e-05,119,2,0,180
7817,-72.1973,-19.7427,0,3.84615e-05,78,4,0,180
7818,-40.9158,13.5969,0,3.84615e-05,37,186,0,180
7819,15.9229,-61.0673,0,3.84615e-05,85,32,0,180
7820,-9.15281,-122.81,0,3.84615e-05,22,96,0,180
7821,68.9756,48.0439,0,3.84615e-05,157,105,0,180
7822,75.6133,132.319,0,3.84615e-05,1,149,0,180
7823,37.8159,152.064,0,3.84615e-05,2,140,0,180
7824,52.6586,-159.571,0,3.84615e-05,87,40,0,180
7825,-44.002,133.645,0,3.84615e-05,16,94,0,180
7826,-47.9884,-21.5114,0,3.84615e-05,138,13,0,180
7827,-41.8112,8.85367,0,3.84615e-05,46,185,0,180
7828,-47.5536,-55.3658,0,3.84615e-05,13,169,0,180
7829,-51.0221,129.216,0,3.84615e-05,4,61,0,180
7830,40.6766,-170.185,0,3.84615e-05,92,52,0,180
7831,-25.9428,55.4343,0,3.84615e-05,76,11,0,180
7832,-17.8487,-113.109,0,3.84615e-05,65,101,0,180
7833,-6.53672,-22.3748,0,3.84615e-05,32,157,0,180
7834,-35.301,152.101,0,3.84615e-05,52,135,0,180
7835,7.11587,169.919,0,3.84615e-05,62,54,0,180
7836,-0.147041,54.9955,0,3.84615e-05,3,181,0,180
7837,12.7546,52.7415,0,3.84615e-05,1,93,0,180
7838,54.9038,-158.395,0,3.84615e-05,128,46,0,180
7839,-54.6787,-111.039,0,3.84615e-05,55,101,0,180
7840,-3.06016,167.134,0,3.84615e-05,66,159,0,180
7841,-48.8554,6.66393,0,3.84615e-05,24,15,0,180
7842,-32.4152,-149.852,0,3.84615e-05,18,89,0,180
7843,34.6108,-29.2643,0,3.84615e-05,72,138,0,180
7844,12.9054,-138.556,0,3.84615e-05,5,74,0,180
7845,-26.0032,-48.3581,0,3.84615e-05,167,164,0,180
7846,15.1713,-170.867,0,3.84615e-05,56,68,0,180
7847,-3.61185,175.646,0,3.84615e-05,72,160,0,180
7848,-57.0348,-171.636,0,3.84615e-05,1,80,0,180
7849,-53.7174,-130.934,0,3.84615e-05,151,195,0,180
7850,-46.3217,30.2356,0,3.84615e-05,65,196,0,180
7851,14.4026,114.749,0,3.84615e-05,93,37,0,180
7852,-11.6818,-10.2642,0,3.84615e-05,52,50,0,180
7853,-39.8458,-118.368,0,3.84615e-05,33,184,0,180
7854,-70.2773,0.883331,0,3.84615e-05,87,193,0,180
7855,-17.8802,103.063,0,3.84615e-05,63,119,0,180
7856,6.61754,123.678,0,3.84615e-05,135,147,0,180
7857,25.5721,-65.3868,0,3.84615e-05,2,29,0,180
7858,29.8306,-45.5883,0,3.84615e-05,1,41,0,180
7859,34.0063,-76.9403,0,3.84615e-05,82,124,0,180
7860,-49.9676,173.207,0,3.84615e-05,58,84,0,180
7861,10.2887,-116.856,0,3.84615e-05,120,12,0,180
7862,32.0636,-137.475,0,3.84615e-05,1,75,0,180
7863,-16.7429,-121.922,0,3.84615e-05,1,98,0,180
7864,-46.1332,-46.6288,0,3.84615e-05,25,168,0,180
7865,24.8146,-130.955,0,3.84615e-05,32,195,0,180
7866,-13.6904,-76.7819,0,3.84615e-05,123,131,0,180
7867,-18.978,-152.129,0,3.84615e-05,1,168,0,180
7868,51.9591,143.367,0,3.84615e-05,156,16,0,180
7869,32.1364,170.313,0,3.84615e-05,80,40,0,180
7870,10.4098,-112.484,0,3.84615e-05,73,101,0,180
7871,19.1681,116.157,0,3.84615e-05,42,21,0,180
7872,55.216,-179.96,0,3.84615e-05,160,178,0,180
7873,-13.2203,167.807,0,3.84615e-05,142,163,0,180
7874,-66.888,-175.035,0,3.84615e-05,88,179,0,180
7875,-66.9527,141.048,0,3.84615e-05,78,145,0,180
7876,-51.795,-179.682,0,3.84615e-05,52,112,0,180
7877,-12.5593,43.5884,0,3.84615e-05,-1,-1,0,180
