target,lat_deg,lon_deg,on_land,priority,captured_step,captured_by
7126,-18.7967,-15.8411,0,3.84615e-05,3,20
7127,-25.0374,-127.572,0,3.84615e-05,27,56
7128,-62.5043,95.1133,0,3.84615e-05,152,27
7129,-42.7653,-50.6923,0,3.84615e-05,53,77
7130,59.0085,-14.5965,0,3.84615e-05,167,68
7131,-24.9891,76.1377,0,3.84615e-05,112,54
7132,7.45277,128.074,0,3.84615e-05,143,20
7133,11.3141,-132.686,0,3.84615e-05,40,43
7134,12.3372,91.5416,0,3.84615e-05,156,14
7135,59.6666,-13.2651,0,3.84615e-05,157,33
7136,-16.2772,-4.97202,0,3.84615e-05,37,87
7137,-13.8264,102.745,0,3.84615e-05,14,18
7138,-45.6616,-15.3899,0,3.84615e-05,1,21
7139,-5.48843,110.152,0,3.84615e-05,17,18
7140,-46.9947,-31.1835,0,3.84615e-05,27,87
7141,-28.5401,54.4735,0,3.84615e-05,142,14
7142,-30.1798,154.436,0,3.84615e-05,-1,-1
7143,-25.4615,-77.2302,0,3.84615e-05,13,61
7144,-39.6869,51.4899,0,3.84615e-05,110,2
7145,81.3166,28.2682,0,3.84615e-05,57,33
7146,-2.35336,118.436,0,3.84615e-05,168,27
7147,81.6438,3.24631,0,3.84615e-05,133,35
7148,-5.03613,-165.042,0,3.84615e-05,10,35
7149,-10.3968,-105.971,0,3.84615e-05,150,67
7150,-20.4364,-84.7729,0,3.84615e-05,2,0
7151,38.2011,168.223,0,3.84615e-05,2,85
7152,1.70284,-35.7468,0,3.84615e-05,75,76
7153,32.1748,-79.8133,0,3.84615e-05,47,56
7154,37.4053,-19.3339,0,3.84615e-05,57,79
7155,-50.3347,68.0023,0,3.84615e-05,161,47
7156,-47.9355,104.393,0,3.84615e-05,7,43
7157,-29.1984,-20.4268,0,3.84615e-05,62,84
7158,-24.283,-139.742,0,3.84615e-05,86,50
7159,-25.1922,-90.3785,0,3.84615e-05,12,9
7160,-15.6874,65.5966,0,3.84615e-05,158,59
7161,31.8181,-25.1656,0,3.84615e-05,64,78
7162,4.27753,-120.239,0,3.84615e-05,135,56
7163,28.458,165.758,0,3.84615e-05,105,36
7164,43.7716,-168.743,0,3.84615e-05,1,12
7165,26.5823,-175.768,0,3.84615e-05,57,31
7166,26.6223,154.316,0,3.84615e-05,2,11
7167,35.0934,-159.109,0,3.84615e-05,-1,-1
7168,56.678,3.82755,0,3.84615e-05,92,30
7169,74.9852,-61.2318,0,3.84615e-05,64,21
7170,-54.9716,-152.487,0,3.84615e-05,116,86
7171,18.7671,-128.161,0,3.84615e-05,135,5
7172,-42.5028,-139.073,0,3.84615e-05,28,85
7173,43.251,-134.108,0,3.84615e-05,38,19
7174,-42.2312,-107.871,0,3.84615e-05,73,64
7175,-7.5297,12.4093,0,3.84615e-05,12,80
7176,29.2511,-118.068,0,3.84615e-05,77,40
7177,-21.6898,-122.534,0,3.84615e-05,69,52
7178,-45.3124,27.4858,0,3.84615e-05,166,6
7179,42.488,-142.4,0,3.84615e-05,86,14
7180,-71.7187,-173.945,0,3.84615e-05,173,73
7181,-37.2454,-82.2521,0,3.84615e-05,17,9
7182,63.231,-77.0554,0,3.84615e-05,-1,-1
7183,50.1219,-45.7562,0,3.84615e-05,82,41
7184,69.4297,-21.0152,0,3.84615e-05,136,35
7185,-57.2287,161.116,0,3.84615e-05,177,36
7186,72.3744,-67.7455,0,3.84615e-05,92,28
7187,-29.9817,-108.963,0,3.84615e-05,32,91
7188,-15.3719,-171.685,0,3.84615e-05,17,34
7189,21.641,-48.8195,0,3.84615e-05,106,28
7190,-3.11459,131.677,0,3.84615e-05,-1,-1
7191,45.2309,-159.235,0,3.84615e-05,23,10
7192,-78.3257,173.162,0,3.84615e-05,105,33
7193,-12.8233,-128.706,0,3.84615e-05,99,59
7194,8.70607,118.956,0,3.84615e-05,159,72
7195,-46.3165,136.221,0,3.84615e-05,56,51
7196,75.1488,84.6663,0,3.84615e-05,-1,-1
7197,9.59959,147.304,0,3.84615e-05,162,89
7198,-60.8143,-34.9171,0,3.84615e-05,151,37
7199,-34.2489,1.6185,0,3.84615e-05,40,38
7200,1.10303,126.319,0,3.84615e-05,2,10
7201,-17.0953,88.5792,0,3.84615e-05,90,10
7202,-39.3409,61.6183,0,3.84615e-05,32,15
7203,-57.6771,-40.5159,0,3.84615e-05,24,87
7204,12.2851,-132.895,0,3.84615e-05,41,43
7205,11.7707,175.188,0,3.84615e-05,178,94
7206,-41.217,142.638,0,3.84615e-05,155,49
7207,-0.198853,95.8925,0,3.84615e-05,95,10
7208,64.3288,-34.5498,0,3.84615e-05,10,27
7209,30.8309,-21.383,0,3.84615e-05,137,36
7210,-11.55,125.127,0,3.84615e-05,-1,-1
7211,-4.55972,42.817,0,3.84615e-05,-1,-1
7212,-3.57681,83.8874,0,3.84615e-05,24,2
7213,29.9621,-174.168,0,3.84615e-05,57,96
7214,-30.1648,-130.932,0,3.84615e-05,45,54
7215,39.3012,-136.187,0,3.84615e-05,167,16
7216,-63.0014,-167.045,0,3.84615e-05,17,79
7217,-21.2077,89.3725,0,3.84615e-05,80,11
7218,-54.3855,67.8511,0,3.84615e-05,10,2
7219,17.5231,-133.315,0,3.84615e-05,62,41
7220,39.1815,-55.3331,0,3.84615e-05,33,58
7221,-48.9351,-106.807,0,3.84615e-05,3,61
7222,56.3863,140.808,0,3.84615e-05,-1,-1
7223,-24.203,11.6283,0,3.84615e-05,69,90
7224,82.2833,21.377,0,3.84615e-05,104,38
7225,-7.00088,-173.287,0,3.84615e-05,140,42
7226,-64.3192,-52.1518,0,3.84615e-05,2,89
7227,3.83636,-14.9661,0,3.84615e-05,115,39
7228,19.1466,-67.3526,0,3.84615e-05,83,65
7229,31.8291,125.534,0,3.84615e-05,149,20
7230,-37.7499,-86.223,0,3.84615e-05,8,61
7231,-55.8856,179.514,0,3.84615e-05,14,56
7232,-42.9596,-95.953,0,3.84615e-05,86,96
7233,-8.51933,-4.41708,0,3.84615e-05,49,86
7234,-47.9766,84.6897,0,3.84615e-05,173,46
7235,-13.5668,153.519,0,3.84615e-05,179,37
7236,18.005,-176.689,0,3.84615e-05,18,84
7237,-43.1101,-179.473,0,3.84615e-05,2,45
7238,-49.1433,-75.422,0,3.84615e-05,98,72
7239,-30.5704,-126.154,0,3.84615e-05,7,58
7240,-6.58648,-26.5296,0,3.84615e-05,25,71
7241,-14.5711,179.559,0,3.84615e-05,157,40
7242,8.21878,-149.455,0,3.84615e-05,97,47
7243,-0.149635,66.6258,0,3.84615e-05,92,5
7244,70.4654,-18.7936,0,3.84615e-05,154,33
7245,9.37859,-14.1711,0,3.84615e-05,130,88
7246,4.26214,-122.882,0,3.84615e-05,124,57
7247,9.73772,-147.455,0,3.84615e-05,88,48
7248,5.07761,-38.9549,0,3.84615e-05,95,74
7249,-16.2071,-152.733,0,3.84615e-05,1,87
7250,-54.5485,-128.591,0,3.84615e-05,12,87
7251,21.9527,-138.809,0,3.84615e-05,111,46
7252,3.08115,-170.248,0,3.84615e-05,3,86
7253,-39.4234,3.15157,0,3.84615e-05,15,95
7254,-33.9356,-78.1786,0,3.84615e-05,1,62
7255,-63.2994,-38.1913,0,3.84615e-05,161,36
7256,7.23416,123.58,0,3.84615e-05,42,16
7257,51.5303,-37.1497,0,3.84615e-05,3,28
7258,51.3936,-135.065,0,3.84615e-05,7,12
7259,17.2275,164.814,0,3.84615e-05,3,25
7260,-40.3455,0.424011,0,3.84615e-05,25,94
7261,10.9941,-89.1076,0,3.84615e-05,12,59
7262,-3.14414,100.636,0,3.84615e-05,117,66
7263,-16.9269,-7.0722,0,3.84615e-05,56,85
7264,-36.698,-174.387,0,3.84615e-05,63,49
7265,-58.9067,-97.1292,0,3.84615e-05,17,87
7266,-47.484,150.22,0,3.84615e-05,48,52
7267,33.5618,-35.9295,0,3.84615e-05,12,63
7268,-9.18645,120.135,0,3.84615e-05,147,29
7269,-12.7842,10.3746,0,3.84615e-05,111,96
7270,72.3151,-3.31584,0,3.84615e-05,144,34
7271,17.3221,-122.272,0,3.84615e-05,14,46
7272,-3.04085,155.663,0,3.84615e-05,7,24
7273,37.1271,-75.8467,0,3.84615e-05,110,50
7274,51.4414,-168.811,0,3.84615e-05,2,12
7275,31.5429,-40.1184,0,3.84615e-05,141,70
7276,-50.9069,115.406,0,3.84615e-05,19,42
7277,-50.8242,-32.7856,0,3.84615e-05,55,84
7278,0.0176239,-115.92,0,3.84615e-05,74,52
7279,4.62303,-156.894,0,3.84615e-05,115,45
7280,-18.6533,78.24,0,3.84615e-05,1,4
7281,-41.3179,40.0805,0,3.84615e-05,158,7
7282,-22.0258,91.5857,0,3.84615e-05,30,16
7283,-10.8194,61.5145,0,3.84615e-05,156,59
7284,27.5691,160.574,0,3.84615e-05,25,23
7285,-2.69119,-25.5195,0,3.84615e-05,7,73
7286,-45.0628,-173.498,0,3.84615e-05,2,70
7287,17.5838,-71.5756,0,3.84615e-05,14,13
7288,32.9462,-120.553,0,3.84615e-05,67,41
7289,70.7777,66.9765,0,3.84615e-05,120,74
7290,-4.57103,131.25,0,3.84615e-05,134,75
7291,-22.3443,-15.4725,0,3.84615e-05,83,82
7292,7.16424,-51.1907,0,3.84615e-05,129,26
7293,65.4786,39.3203,0,3.84615e-05,-1,-1
7294,-22.3261,12.5801,0,3.84615e-05,80,99
7295,-31.5489,115.239,0,3.84615e-05,170,26
7296,-23.0332,63.0983,0,3.84615e-05,57,8
7297,26.4835,-78.101,0,3.84615e-05,2,14
7298,41.3956,-20.899,0,3.84615e-05,67,78
7299,-69.1299,21.5623,0,3.84615e-05,131,9
7300,-54.2246,-27.3732,0,3.84615e-05,70,24
7301,-13.8569,-3.6907,0,3.84615e-05,38,87
7302,72.8998,135.638,0,3.84615e-05,174,30
7303,9.22183,-30.546,0,3.84615e-05,38,70
7304,-34.1861,72.3181,0,3.84615e-05,94,19
7305,56.1349,155.934,0,3.84615e-05,99,26
7306,-6.43185,79.6967,0,3.84615e-05,140,15
7307,19.7828,-163.933,0,3.84615e-05,7,36
7308,-21.5161,-108.288,0,3.84615e-05,1,59
7309,-22.4285,9.79742,0,3.84615e-05,79,99
7310,-40.3199,-167.961,0,3.84615e-05,97,58
7311,-32.5785,7.05977,0,3.84615e-05,57,91
7312,71.8989,-18.1711,0,3.84615e-05,145,34
7313,-32.6342,174.852,0,3.84615e-05,7,79
7314,34.7178,-26.3467,0,3.84615e-05,164,33
7315,34.343,-15.4236,0,3.84615e-05,135,36
7316,-4.59142,132.889,0,3.84615e-05,-1,-1
7317,-54.3231,45.0697,0,3.84615e-05,97,3
7318,32.4027,-30.1455,0,3.84615e-05,113,73
7319,28.9969,165.83,0,3.84615e-05,163,95
7320,-13.1603,52.4784,0,3.84615e-05,-1,-1
7321,35.5674,-35.4662,0,3.84615e-05,142,70
7322,-11.8635,-171.677,0,3.84615e-05,138,42
7323,23.1818,-157.526,0,3.84615e-05,12,91
7324,2.15723,105.827,0,3.84615e-05,-1,-1
7325,40.3071,-11.4433,0,3.84615e-05,124,37
7326,15.2327,-130.85,0,3.84615e-05,72,40
7327,-22.028,-144.941,0,3.84615e-05,1,46
7328,-54.3322,61.9507,0,3.84615e-05,29,0
7329,-25.9824,155.701,0,3.84615e-05,147,30
7330,-3.13765,-38.0671,0,3.84615e-05,-1,-1
7331,-46.054,-153.23,0,3.84615e-05,49,53
7332,-54.1779,-171.9,0,3.84615e-05,2,60
7333,-62.8423,-129.845,0,3.84615e-05,91,89
7334,-39.4049,-131.59,0,3.84615e-05,14,57
7335,-4.08003,-88.1111,0,3.84615e-05,134,69
7336,-50.1882,127.21,0,3.84615e-05,12,43
7337,-64.4632,-161.996,0,3.84615e-05,27,78
7338,-21.3557,97.6708,0,3.84615e-05,11,18
7339,24.4171,-56.0366,0,3.84615e-05,125,26
7340,30.8063,133.936,0,3.84615e-05,-1,-1
7341,-44.0876,37.0766,0,3.84615e-05,157,7
7342,-53.3944,-56.4039,0,3.84615e-05,40,78
7343,-53.7484,-61.5048,0,3.84615e-05,10,71
7344,11.8067,-74.2764,0,3.84615e-05,-1,-1
7345,-36.3441,-28.5503,0,3.84615e-05,69,83
7346,30.848,169.579,0,3.84615e-05,115,35
7347,44.0128,35.0871,0,3.84615e-05,166,69
7348,-19.9543,148.764,0,3.84615e-05,12,23
7349,-51.1779,-135.777,0,3.84615e-05,18,69
7350,-41.1147,-45.5454,0,3.84615e-05,44,78
7351,28.0062,-146.91,0,3.84615e-05,152,42
7352,31.0217,152.952,0,3.84615e-05,153,31
7353,56.0101,176.81,0,3.84615e-05,64,31
7354,-10.5365,-11.6027,0,3.84615e-05,96,81
7355,-32.5291,3.98286,0,3.84615e-05,17,95
7356,42.7416,176.197,0,3.84615e-05,18,10
7357,-37.3391,92.1164,0,3.84615e-05,4,43
7358,2.00692,149.9,0,3.84615e-05,175,88
7359,-47.9024,-17.6316,0,3.84615e-05,1,96
7360,44.9967,176.756,0,3.84615e-05,28,19
7361,39.6112,154.637,0,3.84615e-05,34,18
7362,-52.2274,-92.0323,0,3.84615e-05,155,76
7363,-51.2348,145.79,0,3.84615e-05,28,54
7364,-2.4353,99.2117,0,3.84615e-05,75,12
7365,-10.3093,129.638,0,3.84615e-05,128,21
7366,4.94717,-113.012,0,3.84615e-05,106,59
7367,-67.9543,-142.67,0,3.84615e-05,9,70
7368,40.903,-67.2909,0,3.84615e-05,167,67
7369,17.3728,129.073,0,3.84615e-05,126,22
7370,-35.6546,-85.5573,0,3.84615e-05,17,93
7371,40.9555,-9.14336,0,3.84615e-05,48,70
7372,-48.2482,-157.578,0,3.84615e-05,38,54
7373,-57.6287,155.287,0,3.84615e-05,175,62
7374,-67.0786,25.3659,0,3.84615e-05,132,9
7375,16.4764,-21.8768,0,3.84615e-05,140,36
7376,57.7109,-78.2993,0,3.84615e-05,143,23
7377,23.7976,-42.715,0,3.84615e-05,139,70
7378,29.6722,-170.014,0,3.84615e-05,59,96
7379,-16.007,176.791,0,3.84615e-05,93,36
7380,40.7985,-43.5931,0,3.84615e-05,5,51
7381,-8.81597,47.591,0,3.84615e-05,168,7
7382,-4.94132,-102.971,0,3.84615e-05,65,3
7383,6.10458,67.0324,0,3.84615e-05,95,5
7384,-40.0765,-143.444,0,3.84615e-05,2,58
7385,-52.6615,-61.5025,0,3.84615e-05,20,70
7386,41.3554,39.459,0,3.84615e-05,167,69
7387,-18.9112,-10.9369,0,3.84615e-05,55,85
7388,9.47451,-113.425,0,3.84615e-05,97,50
7389,8.27721,-117.611,0,3.84615e-05,136,56
7390,-43.8175,-0.193436,0,3.84615e-05,33,39
7391,0.490685,90.4703,0,3.84615e-05,145,63
7392,-5.44694,169.496,0,3.84615e-05,110,85
7393,-36.9398,-88.1083,0,3.84615e-05,18,60
7394,-20.4279,-163.462,0,3.84615e-05,68,49
7395,-45.2587,154.514,0,3.84615e-05,47,40
7396,-12.277,153.049,0,3.84615e-05,160,39
7397,42.0508,-37.485,0,3.84615e-05,7,51
7398,83.4325,-120.267,0,3.84615e-05,50,22
7399,40.7175,-73.0715,0,3.84615e-05,158,22
7400,23.5836,-170.183,0,3.84615e-05,28,34
7401,-11.9281,-106.251,0,3.84615e-05,23,57
7402,5.91344,-39.7318,0,3.84615e-05,82,21
7403,77.337,2.08022,0,3.84615e-05,162,32
7404,-45.2113,1.0867,0,3.84615e-05,89,18
7405,-60.0237,40.7251,0,3.84615e-05,76,5
7406,23.9468,169.225,0,3.84615e-05,125,99
7407,-41.7293,-168.536,0,3.84615e-05,13,44
7408,18.7281,-68.0279,0,3.84615e-05,93,64
7409,16.3945,-149.994,0,3.84615e-05,148,42
7410,-50.4659,111.403,0,3.84615e-05,78,46
7411,83.2665,-148.3,0,3.84615e-05,69,20
7412,59.0884,-47.5255,0,3.84615e-05,30,25
7413,21.1296,-157.104,0,3.84615e-05,42,98
7414,14.9461,-54.361,0,3.84615e-05,117,27
7415,-51.9307,132.724,0,3.84615e-05,2,44
7416,-5.86903,-106.588,0,3.84615e-05,55,54
7417,-59.8241,158.054,0,3.84615e-05,157,38
7418,-5.84529,-136.49,0,3.84615e-05,7,46
7419,55.4988,-136.84,0,3.84615e-05,-1,-1
7420,79.6339,45.7771,0,3.84615e-05,10,38
7421,5.41713,130.245,0,3.84615e-05,102,78
7422,3.18272,168.401,0,3.84615e-05,108,35
7423,32.0318,-164.952,0,3.84615e-05,11,36
7424,-21.7508,-165.812,0,3.84615e-05,58,40
7425,-45.1628,-18.2692,0,3.84615e-05,10,20
7426,-13.044,127.315,0,3.84615e-05,-1,-1
7427,9.08531,-162.949,0,3.84615e-05,5,36
7428,-44.534,33.3855,0,3.84615e-05,165,11
7429,-10.108,-85.7355,0,3.84615e-05,93,63
7430,22.0548,-134.512,0,3.84615e-05,82,49
7431,-14.0928,-2.28566,0,3.84615e-05,28,88
7432,-1.20021,49.6289,0,3.84615e-05,1,98
7433,-11.1825,147.661,0,3.84615e-05,180,37
7434,-9.65942,160.149,0,3.84615e-05,1,79
7435,-43.1819,-110.857,0,3.84615e-05,23,69
7436,-7.2034,55.6768,0,3.84615e-05,139,0
7437,-20.3081,106.151,0,3.84615e-05,3,19
7438,-25.5573,14.6508,0,3.84615e-05,9,31
7439,-14.86,96.2166,0,3.84615e-05,23,53
7440,79.5497,-171.414,0,3.84615e-05,29,24
7441,18.7914,164.633,0,3.84615e-05,112,35
7442,-13.5091,83.9146,0,3.84615e-05,12,3
7443,33.2628,-32.3858,0,3.84615e-05,8,28
7444,-33.0118,-168.079,0,3.84615e-05,3,35
7445,-6.19739,-113.042,0,3.84615e-05,44,55
7446,20.49,-126.533,0,3.84615e-05,53,42
7447,9.54649,-150.681,0,3.84615e-05,107,46
7448,32.6824,-70.0627,0,3.84615e-05,174,66
7449,25.488,151.373,0,3.84615e-05,1,11
7450,-59.3563,-164.925,0,3.84615e-05,35,77
7451,-48.9836,51.4326,0,3.84615e-05,19,16
7452,-1.22648,163.304,0,3.84615e-05,135,32
7453,-3.8429,110.513,0,3.84615e-05,47,15
7454,-17.3129,10.9624,0,3.84615e-05,110,96
7455,-24.7546,58.055,0,3.84615e-05,163,12
7456,6.36451,-12.5848,0,3.84615e-05,124,38
7457,-51.6747,-134.962,0,3.84615e-05,28,68
7458,-20.7708,-71.8636,0,3.84615e-05,161,19
7459,20.892,58.8557,0,3.84615e-05,-1,-1
7460,-70.956,27.8747,0,3.84615e-05,82,4
7461,59.3628,-4.10808,0,3.84615e-05,53,70
7462,53.685,164.961,0,3.84615e-05,13,25
7463,36.5218,-62.7235,0,3.84615e-05,1,51
7464,-61.6748,-56.409,0,3.84615e-05,9,71
7465,39.0882,177.07,0,3.84615e-05,51,32
7466,-29.4787,-112.406,0,3.84615e-05,134,68
7467,34.5715,-30.3427,0,3.84615e-05,3,64
7468,4.29037,-142.718,0,3.84615e-05,57,41
7469,-24.6594,-75.9967,0,3.84615e-05,151,10
7470,-25.7902,-173.055,0,3.84615e-05,75,48
7471,71.4516,-148.562,0,3.84615e-05,82,9
7472,48.4199,-15.5526,0,3.84615e-05,1,52
7473,82.3997,-13.5745,0,3.84615e-05,94,39
7474,-4.8886,-132.056,0,3.84615e-05,13,92
7475,19.7148,-157.427,0,3.84615e-05,167,40
7476,17.0431,-29.4147,0,3.84615e-05,13,28
7477,-45.4803,-15.8569,0,3.84615e-05,1,21
7478,-55.2664,7.29349,0,3.84615e-05,7,32
7479,-54.2019,23.4976,0,3.84615e-05,145,8
7480,73.5954,-142.189,0,3.84615e-05,33,4
7481,5.53823,119.821,0,3.84615e-05,-1,-1
7482,-47.5495,153.449,0,3.84615e-05,7,44
7483,10.0745,81.5038,0,3.84615e-05,27,2
7484,19.887,-139.681,0,3.84615e-05,101,47
7485,26.9108,-37.1223,0,3.84615e-05,130,71
7486,-53.9349,-48.5239,0,3.84615e-05,1,72
7487,-50.4552,-103.239,0,3.84615e-05,107,0
7488,-55.4178,-58.8349,0,3.84615e-05,30,79
7489,13.2794,-128.497,0,3.84615e-05,22,45
7490,54.1819,165.711,0,3.84615e-05,3,26
7491,-35.6682,63.1946,0,3.84615e-05,72,11
7492,35.177,16.6673,0,3.84615e-05,12,39
7493,36.3372,-29.8427,0,3.84615e-05,167,43
7494,11.8422,-106.206,0,3.84615e-05,138,10
7495,-26.4897,-25.5611,0,3.84615e-05,2,16
7496,45.5644,-171.99,0,3.84615e-05,40,18
7497,-59.3527,-76.2701,0,3.84615e-05,10,88
7498,-51.8607,72.7871,0,3.84615e-05,1,3
7499,19.5292,70.843,0,3.84615e-05,19,97
7500,-17.2457,-113.159,0,3.84615e-05,12,58
7501,62.6076,-53.9885,0,3.84615e-05,77,20
7502,17.4565,-101.414,0,3.84615e-05,128,11
7503,-9.72905,108.891,0,3.84615e-05,6,19
7504,-33.5642,-4.73232,0,3.84615e-05,14,89
7505,-2.83032,-155.343,0,3.84615e-05,83,48
7506,-7.08055,-103.892,0,3.84615e-05,151,67
7507,-1.84028,170.108,0,3.84615e-05,115,34
7508,-52.0962,-179.069,0,3.84615e-05,52,75
7509,-4.51007,172.677,0,3.84615e-05,86,37
7510,-2.77838,87.8091,0,3.84615e-05,152,14
7511,18.8042,-83.1619,0,3.84615e-05,150,68
7512,-28.7584,56.5318,0,3.84615e-05,151,13
7513,11.3253,137.001,0,3.84615e-05,91,79
7514,9.75321,103.733,0,3.84615e-05,108,19
7515,16.2327,-53.62,0,3.84615e-05,107,28
7516,-52.2044,75.7294,0,3.84615e-05,172,46
7517,-9.7621,-83.8927,0,3.84615e-05,74,65
7518,-8.35506,-123.931,0,3.84615e-05,111,58
7519,-24.312,-12.092,0,3.84615e-05,44,86
7520,76.574,100.595,0,3.84615e-05,-1,-1
7521,9.35896,163.847,0,3.84615e-05,1,25
7522,14.6595,-51.7513,0,3.84615e-05,-1,-1
7523,-78.6805,-36.7862,0,3.84615e-05,77,4
7524,-35.8085,-98.5412,0,3.84615e-05,45,90
7525,17.9232,94.3239,0,3.84615e-05,1,5
7526,83.4681,-59.0913,0,3.84615e-05,-1,-1
7527,4.79122,-133.558,0,3.84615e-05,19,45
7528,-34.3715,102.178,0,3.84615e-05,69,59
7529,1.41742,65.2358,0,3.84615e-05,103,4
7530,-31.929,-162.477,0,3.84615e-05,4,35
7531,-34.2849,54.6864,0,3.84615e-05,102,3
7532,-8.61707,-117.096,0,3.84615e-05,115,8
7533,-28.2408,-115.487,0,3.84615e-05,90,95
7534,-0.0111084,117.388,0,3.84615e-05,-1,-1
7535,2.87148,-175.323,0,3.84615e-05,22,84
7536,-17.2445,-105.427,0,3.84615e-05,2,59
7537,-23.6944,-125.821,0,3.84615e-05,38,55
7538,33.6406,-140.998,0,3.84615e-05,177,15
7539,-1.39468,104.243,0,3.84615e-05,98,68
7540,-64.9268,119.883,0,3.84615e-05,114,21
7541,22.2927,152.624,0,3.84615e-05,1,78
7542,-4.51045,111.871,0,3.84615e-05,37,16
7543,-8.36996,-127.277,0,3.84615e-05,91,50
7544,-14.3066,-36.1536,0,3.84615e-05,59,24
7545,29.2737,123.296,0,3.84615e-05,-1,-1
7546,-74.1051,-154.167,0,3.84615e-05,21,32
7547,-21.1908,-90.0465,0,3.84615e-05,80,64
7548,10.4937,-147.82,0,3.84615e-05,117,45
7549,7.30426,-85.2508,0,3.84615e-05,1,50
7550,-56.4719,49.0522,0,3.84615e-05,77,5
7551,56.1312,-155.995,0,3.84615e-05,-1,-1
7552,24.4344,-133.008,0,3.84615e-05,113,46
7553,20.0502,-139.407,0,3.84615e-05,101,47
7554,-74.0179,-151.248,0,3.84615e-05,20,32
7555,77.16,-148.516,0,3.84615e-05,39,23
7556,-50.0712,166.9,0,3.84615e-05,22,55
7557,14.3467,146.074,0,3.84615e-05,151,80
7558,10.4467,-36.6374,0,3.84615e-05,72,22
7559,-6.0844,69.6605,0,3.84615e-05,52,9
7560,-20.7123,-15.5345,0,3.84615e-05,4,20
7561,-5.97633,-91.401,0,3.84615e-05,113,61
7562,-37.0936,2.47467,0,3.84615e-05,36,93
7563,36.4428,174.17,0,3.84615e-05,3,85
7564,16.4257,-134.085,0,3.84615e-05,71,40
7565,-63.7002,-161.106,0,3.84615e-05,4,34
7566,-56.6252,-26.0571,0,3.84615e-05,122,30
7567,-5.047,124.13,0,3.84615e-05,163,72
7568,11.7023,56.538,0,3.84615e-05,135,1
7569,26.6385,-153.859,0,3.84615e-05,170,40
7570,-48.6266,-81.291,0,3.84615e-05,89,96
7571,32.1277,123.287,0,3.84615e-05,-1,-1
7572,5.644,-40.9138,0,3.84615e-05,92,20
7573,46.2824,165.238,0,3.84615e-05,1,26
7574,47.4777,-127.791,0,3.84615e-05,58,17
7575,29.8724,-83.9876,0,3.84615e-05,96,51
7576,70.0933,-131.778,0,3.84615e-05,24,5
7577,40.7354,143.772,0,3.84615e-05,178,93
7578,-21.6182,165.071,0,3.84615e-05,163,80
7579,-56.2277,-156.445,0,3.84615e-05,135,84
7580,-39.824,-172.89,0,3.84615e-05,33,42
7581,26.15,-178.055,0,3.84615e-05,38,33
7582,-31.4243,78.7413,0,3.84615e-05,1,43
7583,-18.8942,43.0797,0,3.84615e-05,-1,-1
7584,-16.6021,-103.694,0,3.84615e-05,148,67
7585,-13.6435,119.461,0,3.84615e-05,-1,-1
7586,-39.293,35.4235,0,3.84615e-05,146,13
7587,-22.0401,0.515656,0,3.84615e-05,7,80
7588,-14.9127,-9.70171,0,3.84615e-05,86,82
7589,9.79395,-81.1758,0,3.84615e-05,118,61
7590,-8.18829,-80.5051,0,3.84615e-05,117,13
7591,-30.5531,-97.3498,0,3.84615e-05,24,92
7592,-59.0763,-109.422,0,3.84615e-05,24,86
7593,-56.172,88.556,0,3.84615e-05,-1,-1
7594,-1.89011,-132.224,0,3.84615e-05,2,93
7595,1.83259,60.0891,0,3.84615e-05,122,2
7596,63.123,-88.2074,0,3.84615e-05,171,20
7597,-38.8408,-32.3857,0,3.84615e-05,65,24
7598,-48.7489,113.063,0,3.84615e-05,102,56
7599,-18.8409,-123.68,0,3.84615e-05,37,90
7600,8.64664,53.9471,0,3.84615e-05,163,8
7601,-41.8654,-29.7176,0,3.84615e-05,39,92
7602,-37.5417,-7.62936,0,3.84615e-05,7,16
7603,-10.3437,-118.592,0,3.84615e-05,62,53
7604,-19.1429,39.3817,0,3.84615e-05,164,7
7605,-20.1917,158.253,0,3.84615e-05,3,24
7606,-15.1502,-115.642,0,3.84615e-05,7,93
7607,0.0102539,-103.106,0,3.84615e-05,171,17
7608,-6.84173,94.2172,0,3.84615e-05,113,18
7609,-30.8403,-144.171,0,3.84615e-05,73,51
7610,12.4457,95.105,0,3.84615e-05,167,13
7611,-23.6126,-12.173,0,3.84615e-05,74,83
7612,-37.9333,-154.239,0,3.84615e-05,44,83
7613,-7.96111,105.979,0,3.84615e-05,25,17
7614,-48.647,126.012,0,3.84615e-05,22,42
7615,-70.6064,-45.4725,0,3.84615e-05,173,35
7616,-35.0344,74.5087,0,3.84615e-05,74,11
7617,-17.2204,-28.114,0,3.84615e-05,2,73
7618,-31.4054,-49.5388,0,3.84615e-05,165,83
7619,-50.6312,74.4976,0,3.84615e-05,2,3
7620,-23.6777,-153.645,0,3.84615e-05,39,42
7621,-23.2747,-132.918,0,3.84615e-05,66,52
7622,19.0021,-158.027,0,3.84615e-05,168,40
7623,63.04,-3.11293,0,3.84615e-05,172,78
7624,-64.9286,-165.751,0,3.84615e-05,46,76
7625,11.1492,137.691,0,3.84615e-05,87,26
7626,-41.7466,125.887,0,3.84615e-05,23,54
7627,42.1166,179.591,0,3.84615e-05,4,91
7628,-53.6682,11.26,0,3.84615e-05,16,31
7629,-35.8759,-100.938,0,3.84615e-05,37,68
7630,-31.8591,17.6151,0,3.84615e-05,1,32
